sex,age,ihd,stroke,diabetes,cancerBreast,cancerColorectum,cancerLung,cancerStomach,cancerLiver,cancerKidney,cancerPancreas,cirrhosis
male,89,0.014545187,0.015192829,0.010845335,0,0.004805732,0.005617901,0.001245328,0.000608665,0.000838307,0.001006358,0.000515404
male,90,0.015082173,0.01568676,0.011069957,0,0.004804585,0.00568408,0.001267418,0.00060686,0.000861525,0.001005033,0.000515227
male,91,0.015539439,0.016143154,0.011289719,0,0.004802293,0.00574684,0.001286339,0.00060337,0.000883163,0.001002472,0.00051514
male,92,0.0159,0.0165572,0.0115,0,0.0048,0.0058,0.0013,0.0006,0.0009,0.001,0.0005151
male,93,0.016152007,0.016924647,0.011697398,0,0.004798624,0.005838936,0.001306982,0.000598171,0.000909622,0.000998658,0.000515071
male,94,0.016304167,0.017243483,0.011883395,0,0.004798166,0.005865248,0.001308544,0.000597762,0.00091283,0.000998358,0.000515045
male,95,0.016370323,0.017512255,0.012060693,0,0.004798395,0.005882092,0.001306614,0.000598267,0.000911226,0.000998728,0.000515025
male,96,0.016364319,0.017729512,0.012231994,0,0.004799083,0.005892624,0.001303123,0.000599182,0.000906415,0.0009994,0.00051501
male,97,0.0163,0.0178938,0.0124,0,0.0048,0.0059,0.0013,0.0006,0.0009,0.001,0.000515
male,98,0.016191373,0.018006934,0.012566996,0,0.0048,0.0059,0.0013,0.0006,0.0009,0.001,0.000514996
male,99,0.016053098,0.018083787,0.012733597,0,0.0048,0.0059,0.0013,0.0006,0.0009,0.001,0.000514997
male,100,0.0159,0.0181425,0.0129,0,0.0048,0.0059,0.0013,0.0006,0.0009,0.001,0.000515
female,0,0,0.0000788,0,0,0,0,0,0,0,0,0.0000801
female,1,0,7.88E-05,0,0,0,0,0,0,0,0,8.01E-05
female,2,0,0.0000787,0,0,0,0,0,0,0,0,0.00008
female,3,0,7.86E-05,0,0,0,0,0,0,0,0,7.99E-05
female,4,0,7.85E-05,0,0,0,0,0,0,0,0,7.98E-05
female,5,0,7.84E-05,0,0,0,0,0,0,0,0,7.98E-05
female,6,0,7.83E-05,0,0,0,0,0,0,0,0,7.97E-05
female,7,0,0.0000782,0,0,0,0,0,0,0,0,0.0000797
female,8,0,7.82E-05,0,0,0,0,0,0,0,0,7.98E-05
female,9,0,7.82E-05,0,0,0,0,0,0,0,0,7.99E-05
female,10,0,7.83E-05,0,0,0,0,0,0,0,0,8.00E-05
female,11,0,7.84E-05,0,0,0,0,0,0,0,0,8.02E-05
female,12,0,0.0000785,0,0,0,0,0,0,0,0,0.0000805
female,13,0,7.87E-05,0,0,0,0,0,0,0,0,8.08E-05
female,14,0,7.88E-05,0,0,0,0,0,0,0,0,8.11E-05
female,15,0,7.90E-05,2.54E-05,0,0,0,0,0,0,0,8.15E-05
female,16,0,7.92E-05,5.42E-05,0,0,0,0,0,0,0,8.18E-05
female,17,0,0.0000793,0.0001,0,0,0,0,0,0,0,0.0000821
female,18,0,7.94E-05,0.000165682,0,0,0,0,0,0,0,8.24E-05
female,19,0,7.95E-05,0.000250397,0,0,0,0,0,0,0,8.26E-05
female,20,0,7.96E-05,0.000352272,4.54E-05,0,0,0,0,0,0,8.28E-05
female,21,0,7.98E-05,0.000469431,7.04E-05,0,0,0,0,0,0,8.29E-05
female,22,0,0.0000801,0.0006,0.0001,0,0,0,0,0,0,0.000083
female,23,0,8.05E-05,0.000742196,0.000134106,0,0,0,0,0,0,8.31E-05
female,24,0,8.11E-05,0.000894611,0.000171971,0,0,0,0,0,0,8.31E-05
female,25,0,8.19E-05,0.001055927,0.000212782,0,0,0,0,0,0,8.31E-05
female,26,0,8.32E-05,0.001224829,0.000255729,0,0,0,0,0,0,8.31E-05
female,27,0,0.0000849,0.0014,0.0003,0,0,0,0,0,0,0.000083
female,28,0,8.72E-05,0.001580733,0.00034548,0,0,0,0,0,0,8.29E-05
female,29,0,9.04E-05,0.001768759,0.000394846,0,0,0,0,0,0,8.29E-05
female,30,0,9.47E-05,0.001966419,0.000451472,6.41E-05,0,0,0,0,0,8.29E-05
female,31,0,0.000100581,0.002176052,0.000518732,8.54E-05,0,0,0,0,0,8.29E-05
female,32,0,0.0001083,0.0024,0.0006,0.0001,0,0,0,0,0,0.000083
female,33,1.41E-05,0.000118095,0.002639671,0.000697573,0.000105209,0,0,0,0,0,8.33E-05
female,34,3.33E-05,0.000129826,0.002892752,0.000809444,0.000103757,0,0,0,0,0,8.38E-05
female,35,5.56E-05,0.00014326,0.003155997,0.000932528,9.97E-05,5.51E-05,7.54E-05,0,0,0,8.49E-05
female,36,7.85E-05,0.000158162,0.003426161,0.001063741,9.71E-05,7.81E-05,9.45E-05,0,0,0,8.66E-05
female,37,0.0001,0.0001743,0.0037,0.0012,0.0001,0.0001,0.0001,0,0,0,0.0000893
female,38,0.000118481,0.00019153,0.003974182,0.001338627,0.000111355,0.000119223,8.80E-05,0,0,0,9.31E-05
female,39,0.000135475,0.000210069,0.004245033,0.001478578,0.000129654,0.000136983,6.40E-05,0,0,0,9.81E-05
female,40,0.000153229,0.000230222,0.004508793,0.001619216,0.000152275,0.00015513,0,0,0,0,0.000104558
female,41,0.000173989,0.000252297,0.004761702,0.001759902,0.000176597,0.000175519,0,0,0,0,0.000112672
female,42,0.0002,0.0002766,0.005,0.0019,0.0002,0.0002,0,0,0,0,0.0001226
